AGLOMERADO,PROVINCIA,ITF,IPCF,PONDIH
50,46,1695000,565000,116
50,46,1246000,623000,40
50,46,600000,600000,51
50,46,623000,623000,51
50,46,909000,909000,51
50,46,500000,500000,23
50,46,600000,600000,47
50,46,379000,379000,19
50,46,379000,379000,20
50,46,1503000,501000,90
50,46,520000,520000,215
50,46,650000,325000,171
50,46,550000,275000,171
50,46,1150000,383333.33,243
50,46,200000,66666.67,179
50,46,920000,460000,164
50,46,1880000,940000,187
50,46,320000,320000,128
50,46,2170000,1085000,189
50,46,1920000,480000,163
50,46,0,0,0
50,46,450000,150000,160
50,46,940000,470000,117
50,46,520000,520000,103
50,46,850000,212500,206
50,46,590000,295000,112
50,46,520000,260000,57
50,46,300000,300000,45
50,46,600000,600000,82
50,46,0,0,0
50,46,1510000,377500,64
50,46,750000,750000,31
50,46,800000,160000,67
50,46,1740000,290000,67
50,46,0,0,0
50,46,595000,595000,30
50,46,905000,226250,191
50,46,775000,193750,262
50,46,1130000,376666.67,140
50,46,720000,240000,132
50,46,1222000,244400,343
50,46,1050000,1050000,72
50,46,900000,225000,308
50,46,643000,643000,57
50,46,2400000,1200000,30
50,46,900000,900000,31
50,46,400000,400000,29
50,46,568000,568000,30
50,46,300000,300000,57
50,46,1350000,337500,92
50,46,700000,700000,35
50,46,1000000,1000000,91
50,46,0,0,0
50,46,1200000,1200000,92
50,46,0,0,0
50,46,620000,310000,104
50,46,0,0,0
50,46,0,0,0
50,46,0,0,0
50,46,0,0,0
50,46,630000,315000,36
50,46,1300000,650000,38
50,46,1300000,1300000,44
50,46,550000,550000,40
50,46,1611000,805500,99
50,46,900000,300000,114
50,46,974790,194958,185
50,46,1095000,273750,227
50,46,623000,311500,77
50,46,1250400,312600,111
50,46,600000,600000,127
50,46,626000,626000,56
50,46,1348000,449333.33,93
50,46,909000,454500,94
50,46,1320000,660000,101
50,46,1098000,274500,118
50,46,1090000,545000,65
50,46,1720000,573333.33,112
50,46,820000,273333.33,240
50,46,328000,164000,104
50,46,1000000,200000,302
50,46,0,0,0
50,46,1500000,750000,162
50,46,600000,300000,98
50,46,400000,200000,228
50,46,820000,273333.33,159
50,46,0,0,0
50,46,1200000,1200000,68
50,46,994000,331333.33,61
50,46,1200000,200000,62
50,46,1050000,525000,60
50,46,650000,325000,31
50,46,800000,800000,41
50,46,689000,229666.67,66
50,46,580000,290000,56
50,46,800000,200000,41
50,46,974790,162465,115
50,46,410000,136666.67,107
50,46,854390,170878,47
50,46,381158,190579,97
50,46,940000,470000,41
50,46,899000,899000,52
50,46,623000,623000,24
50,46,600000,600000,24
50,46,150000,150000,110
50,46,0,0,135
50,46,420000,420000,80
50,46,1350000,675000,88
50,46,350000,350000,98
50,46,220000,220000,175
50,46,1350000,675000,124
50,46,820000,410000,93
50,46,0,0,0
50,46,220000,110000,139
50,46,1000000,200000,235
50,46,1200000,600000,139
50,46,0,0,0
50,46,1450000,483333.33,33
50,46,810000,270000,33
50,46,1520000,506666.67,29
50,46,2030000,507500,69
50,46,790000,197500,41
50,46,1898000,172545.45,43
50,46,1733000,577666.67,38
50,46,670000,167500,50
50,46,500000,500000,25
50,46,990000,198000,296
50,46,650000,162500,243
50,46,900000,300000,203
50,46,970000,138571.43,350
50,46,830000,118571.43,207
50,46,779000,194750,291
50,46,3200000,3200000,341
50,46,1120000,280000,265
50,46,1080000,135000,178
50,46,1840000,460000,391
50,46,900000,450000,255
50,46,1810000,452500,150
50,46,420000,210000,140
50,46,300000,300000,79
50,46,440000,88000,189
50,46,800000,266666.67,188
50,46,1100000,366666.67,50
50,46,558000,279000,31
50,46,1208000,402666.67,51
50,46,1555000,777500,29
50,46,1980000,330000,47
50,46,760000,380000,29
50,46,390000,390000,35
50,46,570000,285000,49
50,46,388000,388000,23
50,46,1490000,496666.67,40
50,46,710000,355000,147
50,46,2700000,900000,168
50,46,1405000,468333.33,185
50,46,820000,205000,150
50,46,2350000,783333.33,112
50,46,1250000,416666.67,194
50,46,2000000,666666.67,139
50,46,850000,850000,81
50,46,1950000,487500,174
50,46,1750000,875000,155
50,46,870000,290000,107
50,46,1500000,375000,398
50,46,1400000,466666.67,122
50,46,800000,160000,133
50,46,450000,150000,133
50,46,700000,140000,254
50,46,0,0,0
50,46,1000000,500000,169
50,46,0,0,0
50,46,540000,270000,166
50,46,170000,170000,99
50,46,1681000,336200,144
50,46,3299000,824750,92
50,46,670000,670000,93
50,46,900000,900000,56
50,46,1000000,250000,165
50,46,680000,170000,209
50,46,728000,364000,29
50,46,549000,274500,36
50,46,1244790,177827.14,90
50,46,1090000,545000,25
50,46,633000,633000,37
50,46,1468000,734000,67
50,46,620000,620000,37
50,46,874000,174800,80
50,46,1500000,375000,74
50,46,700000,700000,39
50,46,1420000,710000,65
50,46,598000,299000,49
50,46,2031000,507750,141
50,46,150000,150000,50
50,46,379000,379000,56
50,46,773000,257666.67,71
50,46,1246000,623000,87
50,46,1802600,450650,141
50,46,903000,301000,52
50,46,1870000,374000,86
50,46,520000,260000,169
50,46,500000,250000,70
50,46,377000,377000,56
50,46,670000,223333.33,140
50,46,623000,623000,87
50,46,270000,135000,47
50,46,1094000,1094000,37
50,46,900000,900000,49
50,46,1100000,550000,42
50,46,1000000,500000,42
50,46,1050000,1050000,81
50,46,384000,384000,46
50,46,1717000,858500,42
50,46,384000,384000,33
50,46,384000,384000,22
50,46,750000,750000,37
50,46,768000,384000,27
50,46,2600000,1300000,31
50,46,750000,750000,33
50,46,2100000,1050000,28
50,46,842000,280666.67,58
50,46,828000,276000,76
50,46,1372000,686000,43
50,46,2103600,525900,68
50,46,1023000,341000,108
50,46,417000,208500,49
50,46,928000,309333.33,72
50,46,1078000,539000,43
50,46,750000,375000,20
50,46,623000,623000,20
50,46,1560000,780000,21
50,46,1500000,375000,78
50,46,677000,225666.67,47
50,46,670000,223333.33,105
50,46,520000,520000,18
50,46,470000,156666.67,33
50,46,1667000,333400,61
50,46,300000,300000,41
50,46,286000,286000,43
50,46,779294,389647,40
50,46,1014500,507250,36
50,46,600000,300000,36
50,46,909000,303000,41
50,46,141000,70500,91
50,46,2073000,296142.86,93
50,46,876000,292000,26
50,46,1400000,350000,80
50,46,800000,800000,51
50,46,700000,700000,27
50,46,1020000,255000,46
50,46,1306400,217733.33,54
50,46,1384000,346000,60
50,46,1000000,500000,31
50,46,870000,217500,169
50,46,578000,192666.67,96
50,46,860000,860000,54
50,46,790000,790000,55
50,46,850000,425000,228
50,46,1026000,205200,113
50,46,1200000,600000,145
50,46,1243000,621500,38
50,46,1257000,628500,60
50,46,800000,800000,82
50,46,2078000,692666.67,62
50,46,1200000,400000,70
50,46,623000,623000,34
50,46,508000,254000,73
50,46,402000,134000,119
50,46,611850,203950,115
50,46,771000,385500,54
50,46,937570,468785,39
50,46,1251000,312750,124
50,46,856000,214000,54
50,46,850000,425000,152
50,46,719000,179750,74
50,46,384000,384000,31
50,46,1200000,1200000,37
50,46,623000,623000,73
50,46,774000,387000,38
50,46,800000,200000,114
50,46,1700000,850000,57
50,46,1034790,172465,76
50,46,1500000,300000,77
50,46,1376000,229333.33,135
50,46,951000,317000,60
50,46,1012000,253000,113
50,46,623000,623000,82
50,46,379000,379000,47
50,46,600000,120000,164
50,46,379000,379000,29
50,46,1003000,143285.71,53
50,46,840000,210000,64
50,46,384000,384000,68
50,46,350000,175000,120
50,46,534000,267000,36
50,46,1625000,812500,50
50,46,441000,220500,179
50,46,1373000,686500,74
50,46,1440000,720000,45
50,46,794000,198500,186
50,46,2840000,710000,100
50,46,770000,192500,145
50,46,1764000,588000,75
50,46,1499000,374750,102
51,50,636000,127200,1605
51,50,1800000,1800000,1722
51,50,1900000,950000,1131
51,50,1300000,650000,2120
51,50,1300000,1300000,1515
51,50,795000,795000,1469
51,50,1628000,407000,1480
51,50,1500000,1500000,1389
51,50,2300000,766666.67,1559
51,50,1620000,405000,1866
51,50,1830000,457500,251
51,50,770000,385000,182
51,50,0,0,0
51,50,400000,200000,257
51,50,1440000,360000,281
51,50,1600000,800000,150
51,50,480000,240000,293
51,50,685000,171250,236
51,50,700000,700000,179
51,50,1110000,370000,164
51,50,1685000,842500,135
51,50,1400000,700000,292
51,50,1120000,373333.33,490
51,50,730000,730000,631
51,50,5850000,1170000,409
51,50,2875000,1437500,444
51,50,0,0,0
51,50,1526000,305200,564
51,50,760000,760000,174
51,50,0,0,0
51,50,4760000,793333.33,611
51,50,0,0,0
51,50,590000,196666.67,1598
51,50,2200000,733333.33,1173
51,50,2000000,333333.33,1127
51,50,740000,370000,1923
51,50,820000,273333.33,1280
51,50,379000,379000,1901
51,50,0,0,0
51,50,600000,600000,413
51,50,1915000,638333.33,387
51,50,1500000,375000,489
51,50,630000,126000,419
51,50,770000,192500,260
51,50,464000,77333.33,426
51,50,1040000,520000,292
51,50,2200000,733333.33,200
51,50,1725000,862500,358
51,50,945000,472500,355
51,50,480000,480000,247
51,50,1200000,300000,548
51,50,500000,166666.67,352
51,50,560000,560000,566
51,50,500000,125000,722
51,50,1370000,342500,368
51,50,2250000,1125000,357
51,50,0,0,0
51,50,0,0,0
51,50,410000,205000,188
51,50,1600000,533333.33,316
51,50,0,0,0
51,50,930000,232500,291
51,50,946000,473000,117
51,50,1350000,675000,366
51,50,2100000,2100000,129
51,50,600000,600000,458
51,50,2250000,750000,621
51,50,2000000,666666.67,620
51,50,2300000,575000,449
51,50,550000,550000,287
51,50,1100000,275000,260
51,50,900000,450000,281
51,50,731000,182750,399
51,50,1700000,1700000,235
51,50,437500,145833.33,243
51,50,671000,167750,397
51,50,0,0,0
51,50,0,0,0
51,50,628000,314000,240
51,50,0,0,381
51,50,400000,400000,277
51,50,370000,370000,159
51,50,528000,176000,350
51,50,1252000,626000,741
51,50,526000,526000,1341
51,50,1186000,395333.33,1290
51,50,160000,80000,667
51,50,912000,912000,1330
51,50,860000,286666.67,1051
51,50,1052000,526000,1334
51,50,1700000,340000,1497
51,50,830000,276666.67,314
51,50,754000,188500,359
51,50,640000,213333.33,299
51,50,1231000,153875,308
51,50,2675000,668750,279
51,50,650000,650000,414
51,50,743000,371500,211
51,50,1360000,340000,954
51,50,3680000,736000,1277
51,50,0,0,0
51,50,5500000,1375000,1515
51,50,0,0,0
51,50,1979000,659666.67,683
51,50,3628000,725600,1538
51,50,0,0,0
51,50,2000000,500000,1211
51,50,1894000,473500,442
51,50,670000,335000,308
51,50,556000,278000,267
51,50,0,0,0
51,50,0,0,0
51,50,790000,395000,435
51,50,2200000,550000,639
51,50,3480000,1160000,1076
51,50,3750000,750000,1336
51,50,6000000,1500000,1533
51,50,1400000,466666.67,1276
51,50,3250000,1625000,1051
51,50,798000,266000,1515
51,50,1510000,755000,871
51,50,1235000,411666.67,1204
51,50,3700000,925000,1498
51,50,774000,193500,1914
51,50,955000,477500,1033
51,50,1030000,515000,961
51,50,720000,360000,942
51,50,800000,800000,233
51,50,1400000,350000,413
51,50,700000,350000,361
51,50,1300000,260000,383
51,50,600000,300000,632
51,50,2480000,620000,755
51,50,600000,600000,467
51,50,2046000,682000,430
51,50,1020000,510000,1909
51,50,1200000,300000,1833
51,50,1350000,337500,1688
51,50,1000000,200000,1411
51,50,850000,425000,545
51,50,1000000,250000,646
51,50,600000,600000,651
51,50,1500000,1500000,1013
51,50,190000,95000,1029
51,50,1050000,525000,1120
51,50,2250000,1125000,637
51,50,600000,150000,1753
51,50,680000,340000,1690
51,50,2050000,683333.33,1105
51,50,950000,950000,548
51,50,700000,350000,409
51,50,1260000,630000,272
51,50,1000000,250000,260
51,50,650000,650000,245
51,50,700000,350000,364
51,50,1140000,380000,252
51,50,1025000,1025000,902
51,50,605000,302500,1581
51,50,950000,475000,645
51,50,870000,174000,1271
51,50,585000,146250,1221
51,50,660000,165000,1705
51,50,1200000,600000,1371
51,50,650000,216666.67,1786
51,50,1400000,350000,1990
51,50,4300000,1075000,2582
51,50,2600000,520000,1595
51,50,1001000,333666.67,1925
51,50,900000,900000,2382
51,50,1350000,450000,1865
51,50,0,0,0
51,50,4800000,1600000,2321
51,50,1410000,1410000,1390
51,50,0,0,0
51,50,500000,500000,1492
51,50,1286000,257200,343
51,50,1990000,497500,570
51,50,374000,374000,454
51,50,2375000,1187500,309
51,50,1500000,750000,214
51,50,3300000,825000,305
51,50,3650000,912500,327
51,50,2300000,766666.67,260
51,50,1300000,433333.33,1727
51,50,1620000,324000,2359
51,50,1250000,1250000,1708
51,50,800000,800000,1942
51,50,3020000,1006666.67,1625
51,50,2525000,631250,722
51,50,0,0,0
51,50,3400000,680000,835
51,50,980000,490000,524
51,50,1150000,1150000,653
51,50,900000,225000,1255
51,50,5000000,2500000,544
51,50,900000,225000,174
51,50,190000,190000,96
51,50,350000,350000,182
51,50,475000,475000,87
51,50,2500000,625000,213
51,50,1350000,1350000,162
51,50,0,0,0
51,50,0,0,0
51,50,2050000,1025000,192
51,50,1150000,287500,268
51,50,328000,164000,220
51,50,1384000,346000,363
51,50,1200000,400000,296
51,50,598000,149500,423
51,50,440000,146666.67,286
51,50,1790000,358000,624
51,50,1440000,480000,498
51,50,500000,500000,249
51,50,900000,450000,211
51,50,1576000,262666.67,365
51,50,1005000,335000,200
51,50,0,0,0
51,50,720000,360000,381
51,50,1270000,423333.33,377
51,50,600000,600000,386
51,50,700000,700000,270
51,50,1928000,275428.57,406
51,50,560000,280000,155
51,50,720000,360000,546
51,50,900000,450000,281
51,50,1250000,1250000,600
51,50,2000000,1000000,667
51,50,1000000,1000000,188
51,50,630000,210000,504
51,50,2125000,1062500,277
51,50,834000,417000,364
51,50,2000000,666666.67,271
51,50,900000,900000,112
51,50,1020000,510000,364
51,50,600000,300000,284
51,50,950000,950000,155
51,50,1050000,525000,429
51,50,416000,208000,519
51,50,0,0,0
51,50,1000000,333333.33,377
51,50,3000000,1500000,220
51,50,2000000,500000,1896
51,50,1500000,750000,1511
51,50,0,0,0
51,50,2375000,593750,1395
51,50,1500000,500000,330
51,50,2550000,1275000,191
51,50,550000,275000,389
51,50,1462000,1462000,375
51,50,600000,300000,241
51,50,2036000,509000,1643
51,50,700000,233333.33,1086
51,50,0,0,0
51,50,3900000,975000,1556
51,50,0,0,0
51,50,4000000,800000,2060
51,50,657000,93857.14,704
51,50,800000,400000,751
51,50,260000,260000,425
51,50,1580000,526666.67,627
51,50,787000,787000,781
51,50,735000,735000,1341
51,50,800000,800000,953
51,50,1187000,593500,870
51,50,587000,587000,744
51,50,1095000,547500,411
51,50,1750000,875000,468
51,50,1250000,625000,453
51,50,850000,425000,635
51,50,350000,350000,268
51,50,540000,270000,370
51,50,130000,65000,369
51,50,286000,286000,414
51,50,0,0,0
51,50,1200000,1200000,537
51,50,3000000,750000,782
51,50,1500000,1500000,495
51,50,0,0,0
51,50,3250000,1625000,393
51,50,450000,450000,721
51,50,950000,316666.67,506
51,50,800000,800000,443
51,50,4000000,2000000,371
51,50,1250000,625000,461
51,50,1400000,700000,246
51,50,0,0,0
51,50,0,0,0
51,50,500000,500000,451
51,50,0,0,0
51,50,1210000,201666.67,893
51,50,1001000,333666.67,569
51,50,0,0,0
51,50,526000,526000,702
51,50,688000,137600,890
51,50,915000,457500,635
51,50,510000,127500,426
51,50,895000,447500,656
51,50,450000,450000,442
51,50,430000,430000,658
51,50,2860000,715000,1827
51,50,1900000,380000,2191
51,50,0,0,0
51,50,1226000,1226000,1875
51,50,1850000,925000,855
51,50,2600000,650000,1354
51,50,3240000,1080000,1698
51,50,1828000,914000,1151
51,50,2300000,575000,1287
51,50,940000,470000,1117
51,50,1100000,1100000,590
51,50,940000,470000,1081
51,50,1200000,300000,242
51,50,400000,400000,182
51,50,860000,430000,271
51,50,787000,262333.33,259
51,50,2250000,375000,265
51,50,725000,362500,271
51,50,851000,212750,272
51,50,1406200,281240,204
51,50,1384000,346000,274
51,50,286000,286000,183
51,50,0,0,0
51,50,730000,182500,513
51,50,1141000,285250,452
51,50,780000,195000,568
51,50,1660000,553333.33,602
51,50,900000,450000,289
51,50,420000,420000,431
51,50,620000,620000,663
51,50,2100000,350000,700
51,50,750000,750000,432
51,50,1400000,350000,627
51,50,1050000,525000,286
51,50,525000,525000,396
51,50,1500000,300000,488
51,50,1650000,825000,500
51,50,1375000,687500,228
51,50,1600000,1600000,173
51,50,2100000,525000,264
51,50,0,0,0
51,50,0,0,0
51,50,850000,850000,332
51,50,1100000,1100000,613
51,50,2800000,700000,637
51,50,1205000,602500,950
52,54,0,0,0
52,54,942598,314199.33,898
52,54,0,0,0
52,54,1500000,1500000,582
52,54,0,0,0
52,54,1286500,643250,950
52,54,1957136,489284,573
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,900000,900000,608
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,1200000,1200000,1217
52,54,2400000,800000,1306
52,54,0,0,0
52,54,1400000,350000,2078
52,54,3800000,1266666.67,1611
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,1075500,537750,595
52,54,567750,567750,838
52,54,0,0,0
52,54,1100000,550000,1071
52,54,860000,215000,1126
52,54,0,0,0
52,54,731150,243716.67,1110
52,54,1584300,792150,344
52,54,0,0,0
52,54,1071150,357050,739
52,54,936500,468250,939
52,54,750000,187500,940
52,54,0,0,0
52,54,1168600,389533.33,1375
52,54,0,0,0
52,54,1190632,238126.4,1378
52,54,800000,400000,1025
52,54,1042598,347532.67,1262
52,54,384300,384300,1042
52,54,0,0,0
52,54,379900,379900,429
52,54,0,0,0
52,54,1441036,288207.2,1182
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,600000,300000,1901
52,54,2250000,562500,2015
52,54,1055500,527750,2754
52,54,740162,148032.4,2716
52,54,690500,345250,1995
52,54,500000,500000,1711
52,54,527750,527750,1295
52,54,1030350,343450,1398
52,54,1205000,602500,2470
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,781000,390500,821
52,54,1460000,486666.67,649
52,54,932598,233149.5,1088
52,54,462392,115598,879
52,54,0,0,0
52,54,384300,128100,565
52,54,2030000,338333.33,849
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,928250,464125,451
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,2950000,590000,681
52,54,1527500,763750,454
52,54,800000,200000,557
52,54,1018250,509125,366
52,54,735136,183784,669
52,54,257136,64284,567
52,54,0,0,0
52,54,0,0,0
52,54,781000,390500,1145
52,54,400000,200000,685
52,54,2600000,650000,1053
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,384300,384300,589
52,54,384300,192150,1480
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,770000,256666.67,391
52,54,1500000,300000,529
52,54,1500000,500000,376
52,54,1200000,300000,387
52,54,383500,76700,369
52,54,732960,366480,423
52,54,833737,166747.4,329
52,54,1066480,533240,151
52,54,729886,243295.33,338
52,54,498386,124596.5,338
52,54,475500,475500,901
52,54,0,0,0
52,54,0,0,0
52,54,3800000,1266666.67,1296
52,54,3000000,3000000,463
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,3500000,1166666.67,807
52,54,1620000,810000,863
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,3040000,760000,728
52,54,0,0,0
52,54,1139850,379950,1289
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,4500000,1500000,1073
52,54,0,0,0
52,54,1400000,700000,1016
52,54,0,0,0
52,54,0,0,0
52,54,985500,492750,924
52,54,1800000,1800000,444
52,54,527750,527750,365
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,900000,900000,629
52,54,0,0,0
52,54,1200000,300000,1248
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,768600,384300,542
52,54,785199,261733,594
52,54,384300,384300,497
52,54,500000,500000,228
52,54,750000,375000,541
52,54,0,0,0
52,54,944300,472150,651
52,54,854300,427150,673
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,2700000,1350000,806
52,54,0,0,0
52,54,1350000,450000,811
52,54,1170000,390000,858
52,54,3407750,425968.75,6907
52,54,1052386,210477.2,4795
52,54,1948962,278423.14,2069
52,54,831136,207784,5084
52,54,1102836,275709,3885
52,54,0,0,0
52,54,550000,275000,3907
52,54,1137000,1137000,4740
52,54,0,0,1627
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,700000,700000,659
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,1800000,600000,622
52,54,0,0,0
52,54,0,0,0
52,54,802736,160547.2,812
52,54,979300,489650,755
52,54,734762,146952.4,408
52,54,2150000,537500,669
52,54,1000000,333333.33,750
52,54,911150,227787.5,959
52,54,800000,400000,434
52,54,579300,579300,335
52,54,407300,101825,1216
52,54,1609300,804650,795
52,54,1686500,562166.67,930
52,54,0,0,0
52,54,1500000,750000,810
52,54,2000000,2000000,660
52,54,0,0,0
52,54,300000,300000,201
52,54,0,0,0
52,54,400000,400000,224
52,54,0,0,0
52,54,950000,475000,826
52,54,550000,550000,244
52,54,0,0,0
52,54,375500,375500,1379
52,54,775500,193875,1210
52,54,680000,680000,302
52,54,839850,209962.5,2338
52,54,250000,250000,980
52,54,0,0,0
52,54,450000,450000,469
52,54,180000,180000,443
52,54,467136,155712,329
52,54,1500000,750000,1026
52,54,0,0,0
52,54,0,0,0
52,54,2240000,746666.67,1221
52,54,0,0,0
52,54,0,0,0
52,54,1600000,533333.33,957
52,54,1020000,510000,923
52,54,0,0,0
52,54,0,0,0
52,54,600000,600000,818
52,54,879300,439650,1082
52,54,806500,268833.33,353
52,54,700000,700000,1078
52,54,379300,379300,520
52,54,920000,460000,1033
52,54,900000,900000,671
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,537750,537750,620
52,54,1037500,518750,1249
52,54,537750,537750,350
52,54,928250,154708.33,509
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,1171000,292750,385
52,54,1190500,238100,409
52,54,1012850,253212.5,459
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,500000,500000,303
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,384300,384300,594
52,54,1380000,345000,1054
52,54,700000,700000,668
52,54,1500000,750000,786
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,527750,527750,1138
52,54,0,0,0
52,54,0,0,0
52,54,1300000,1300000,1012
52,54,0,0,0
52,54,0,0,0
52,54,1555500,518500,3749
52,54,0,0,0
52,54,1041696,260424,2169
52,54,0,0,0
52,54,0,0,0
52,54,290000,290000,518
52,54,0,0,0
52,54,2000000,666666.67,1012
52,54,0,0,0
52,54,0,0,0
52,54,740000,370000,993
52,54,0,0,0
52,54,0,0,0
52,54,650000,162500,197
52,54,347762,86940.5,42
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,700000,233333.33,323
52,54,734300,367150,426
52,54,600000,600000,411
52,54,500000,500000,222
52,54,698600,349300,411
52,54,862596,215649,454
52,54,650000,650000,237
52,54,557136,185712,171
52,54,0,0,0
52,54,896636,224159,292
52,54,800000,400000,184
52,54,529000,529000,182
52,54,389500,194750,86
52,54,689850,344925,175
52,54,0,0,0
52,54,0,0,0
52,54,1200000,1200000,1119
52,54,2300000,1150000,2273
52,54,0,0,0
52,54,3800000,760000,2102
52,54,3800000,950000,2593
52,54,0,0,0
52,54,400000,400000,373
52,54,1800000,600000,454
52,54,541150,270575,187
52,54,1036500,345500,448
52,54,425000,425000,222
52,54,624762,124952.4,340
52,54,480000,480000,230
52,54,1390000,463333.33,301
52,54,1487550,495850,1986
52,54,609850,304925,977
52,54,400000,200000,1525
52,54,768600,768600,1862
52,54,1857136,464284,1279
52,54,1500000,750000,1260
52,54,0,0,0
52,54,0,0,0
52,54,400000,400000,442
52,54,405000,405000,193
52,54,0,0,0
52,54,0,0,0
52,54,1960000,392000,2163
52,54,2150000,537500,2025
52,54,0,0,0
52,54,400000,400000,1790
52,54,1000000,166666.67,651
52,54,905500,226375,670
52,54,2200000,440000,547
52,54,2050000,410000,781
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,3150000,787500,1523
52,54,3750000,1250000,1008
52,54,0,0,0
52,54,0,0,0
52,54,687750,343875,903
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,835000,417500,423
52,54,379300,379300,227
52,54,1800000,900000,2208
52,54,800000,800000,1240
52,54,3100000,1550000,2188
52,54,2700000,900000,2649
52,54,0,0,0
52,54,900000,900000,1310
52,54,1000000,1000000,904
52,54,918000,918000,804
52,54,880000,880000,859
52,54,0,0,0
52,54,0,0,0
52,54,470500,470500,396
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,1600000,800000,857
52,54,1300000,1300000,240
52,54,0,0,0
52,54,1500000,1500000,348
52,54,950000,950000,348
52,54,0,0,0
52,54,1500000,1500000,348
52,54,0,0,0
52,54,2100000,700000,499
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,150000,150000,92
52,54,542698,180899.33,568
52,54,0,0,0
52,54,1179106,235821.2,455
52,54,0,0,0
52,54,666500,666500,661
52,54,766500,383250,696
52,54,0,0,0
52,54,360000,360000,340
52,54,970000,485000,905
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,1000000,250000,1083
52,54,0,0,0
52,54,3600000,1800000,704
52,54,0,0,0
52,54,0,0,0
52,54,1627500,813750,872
52,54,1250000,625000,770
52,54,2026000,1013000,1077
52,54,0,0,0
52,54,1830000,915000,704
52,54,1200000,1200000,771
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,375500,375500,280
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,228000,228000,194
52,54,228000,228000,457
52,54,350000,350000,549
52,54,180000,180000,216
52,54,150000,150000,457
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
52,54,0,0,0
53,58,855000,285000,115
53,58,2000000,1000000,135
53,58,3800000,1900000,101
53,58,0,0,0
53,58,6600000,6600000,198
53,58,2370000,790000,185
53,58,1470000,490000,166
53,58,0,0,73
53,58,2300000,766666.67,90
53,58,0,0,0
53,58,3450000,1725000,137
53,58,450000,450000,143
53,58,3200000,1600000,95
53,58,2250000,750000,206
53,58,4500000,4500000,28
53,58,3500000,1750000,158
53,58,5000000,5000000,347
53,58,900000,900000,158
53,58,2100000,700000,290
53,58,800000,266666.67,364
53,58,950000,475000,165
53,58,1400000,350000,432
53,58,1600000,800000,348
53,58,1280000,426666.67,138
53,58,300000,150000,147
53,58,2650000,883333.33,339
53,58,1600000,1600000,187
53,58,660000,660000,81
53,58,700000,233333.33,174
53,58,0,0,0
53,58,0,0,0
53,58,1200000,1200000,74
53,58,0,0,0
53,58,0,0,0
53,58,780000,390000,120
53,58,988913,247228.25,183
53,58,1600000,533333.33,94
53,58,0,0,0
53,58,990000,330000,212
53,58,640000,320000,64
53,58,1000000,500000,67
53,58,0,0,0
53,58,0,0,0
53,58,2255000,375833.33,203
53,58,0,0,0
